qid	uuid	is_answear
4416	13483	0.0
30	5531	0.0
932	1460	0.0
1765	6043	0.0
2744	7786	0.0
156	21062	0.0
831	497	0.0
184	7807	0.0
6094	2001	1.0
835	18782	0.0
1178	11332	0.0
398	4329	0.0
458	9914	0.0
560	3385	0.0
409	3509	0.0
1158	10296	0.0
2411	6535	0.0
2031	2915	0.0
3433	5582	0.0
432	11052	0.0
1353	20849	0.0
3763	17614	0.0
5	733	0.0
2339	10366	0.0
6699	16709	1.0
833	1181	0.0
1969	6857	0.0
433	3317	0.0
286	2319	0.0
1903	14897	0.0
1140	4985	0.0
3543	19194	0.0
514	5346	1.0
3283	6684	0.0
989	22667	0.5
40	5716	0.0
880	823	0.0
1390	8609	0.0
294	873	0.0
4102	5318	0.0
2134	12473	0.0
229	5559	0.0
297	1406	0.0
2840	8785	0.0
1476	8528	0.0
426	1747	0.0
1582	16097	1.0
1839	1985	0.0
382	7495	0.0
790	1479	0.0
973	1978	0.0
12	10251	0.0
119	868	0.0
291	2512	0.0
190	6442	0.0
919	2179	0.0
2871	15896	0.0
1881	2578	0.0
468	14677	0.0
4771	2560	0.0
46	11170	0.0
4921	9661	0.0
1314	4313	0.0
2541	21450	0.0
221	579	1.0
707	1690	0.0
3115	8190	0.0
4677	5162	0.0
1510	1465	0.0
1839	1070	0.0
2278	2900	0.0
43	13388	0.0
2089	3664	0.0
819	9042	0.0
142	4931	0.0
1201	1349	0.0
2873	10509	0.0
673	2937	0.0
1973	14749	0.0
43	550	0.0
871	3942	0.0
151	998	0.0
452	611	0.0
1932	5305	0.5
175	7581	0.0
225	12296	0.0
2081	4724	0.0
2042	7751	0.0
1557	16352	0.0
3123	11391	0.0
214	7134	0.0
2640	11126	0.0
1857	3037	0.0
4368	2574	0.0
734	3092	0.0
4982	6719	0.0
944	18883	0.0
3686	1058	0.0
473	3697	0.0
4555	19167	0.0
3990	14284	0.0
5535	4463	0.0
35	1103	0.0
1993	11216	0.0
4925	13026	1.0
224	11577	0.0
934	3946	0.0
293	10301	0.0
362	1046	0.0
2460	1226	0.0
6446	3813	0.0
303	9397	0.0
1116	8066	0.0
3747	14207	0.0
516	923	0.0
537	10224	0.0
2461	401	0.0
434	4097	0.0
601	3256	0.0
2232	4582	0.0
978	1225	0.0
946	1418	0.0
2098	19084	0.0
347	1155	0.0
1636	20266	0.0
1137	809	0.0
208	9435	0.0
107	7329	0.0
165	1444	0.0
299	4601	0.0
1673	19103	0.0
250	17710	0.0
536	14617	0.0
784	12651	0.0
827	16202	0.0
807	3462	0.0
3972	11607	0.0
100	1296	0.0
2227	5642	0.0
1549	6439	0.0
3333	11013	0.0
1500	19688	0.0
1780	19017	0.0
409	318	0.0
3806	4068	1.0
2213	7972	0.0
3627	3311	1.0
1962	9491	0.0
887	3890	0.0
4297	13600	1.0
586	22382	0.0
5398	1593	0.0
63	13123	0.0
5911	3122	0.0
88	17650	0.0
4180	195	0.0
6468	3541	0.0
1998	16441	0.0
198	10206	0.0
3542	1648	0.0
5805	9680	0.0
4852	8984	0.0
52	12020	0.0
3141	16903	0.0
3052	7266	0.0
5247	6829	1.0
101	1286	0.0
1161	17763	0.0
665	7914	0.0
2195	3368	1.0
419	199	0.0
6518	2882	0.0
1036	6928	0.0
64	13934	0.0
3954	26023	0.0
438	23517	0.0
6042	15892	0.0
693	9488	0.0
147	22856	0.0
1049	18248	0.0
5183	5830	1.0
3008	14130	0.0
87	8595	0.0
198	3457	0.0
4084	7884	0.0
77	8248	0.0
1279	9771	0.0
2530	2554	0.0
3593	4776	1.0
2042	1288	1.0
1101	14184	0.0
923	20955	0.0
1896	2887	0.0
45	1505	0.0
2613	5499	0.0
5591	3807	1.0
182	1155	1.0
35	3316	0.0
106	2766	0.0
1692	2755	0.0
768	7439	0.0
2097	2319	0.0
5831	7864	0.0
291	8213	0.0
2256	8093	1.0
3409	12514	1.0
1860	9902	0.0
5478	7859	1.0
21	1790	0.0
34	25020	0.0
237	18667	0.0
1977	15788	0.0
6177	18987	0.0
671	13354	0.0
538	23603	0.0
4320	19071	0.0
175	2938	0.0
2404	17215	0.0
869	13935	0.0
6387	11807	1.0
1118	3365	1.0
1892	10008	0.0
2919	12957	0.0
2236	10697	0.0
971	6641	0.0
314	10368	0.0
3305	6630	0.0
2310	16227	0.0
2324	474	0.0
1196	11531	0.0
2979	4787	0.0
3589	12314	0.0
4430	23054	1.0
519	840	0.0
913	539	0.0
3289	15420	0.0
3404	5763	0.0
688	9448	0.0
503	1783	1.0
589	185	1.0
4986	21264	0.0
1144	8697	0.0
1618	390	0.0
3893	7782	0.0
2279	4664	0.0
3925	4972	0.0
712	16979	0.0
3546	12685	0.0
2784	2960	0.0
541	2164	0.0
808	6088	0.0
1772	1231	0.0
944	806	0.0
469	4595	0.0
3044	5765	0.0
141	1716	0.0
2324	611	0.0
1110	10799	0.0
2568	4300	1.0
1981	2265	0.0
6252	22355	0.0
960	1887	0.0
1942	8536	1.0
554	10310	0.0
3754	19080	1.0
2379	1212	0.0
1832	3459	0.0
508	3956	1.0
4561	8945	0.0
5117	7338	0.0
1229	3768	0.0
2099	23264	0.0
375	1154	0.0
519	10304	1.0
2373	3371	0.0
86	199	0.0
560	315	0.0
1104	1216	0.0
4066	4225	0.0
1735	8936	0.0
3890	8167	0.0
2354	12826	0.0
3390	1372	0.0
1901	7666	0.0
564	1592	1.0
162	11541	0.0
787	5508	0.0
1871	12476	0.0
6125	8102	0.0
4479	2383	0.0
5778	5664	0.0
347	5779	0.0
2399	10749	0.0
3752	7116	1.0
1045	4905	1.0
4372	23219	0.0
2237	378	0.0
610	1924	0.0
903	6348	0.0
4647	3787	0.0
211	19143	0.0
195	3024	0.0
447	2966	0.0
2759	3012	0.0
1390	11364	0.0
366	11787	0.0
6128	5591	1.0
2540	2488	0.0
2066	1760	0.0
929	1624	0.0
1839	103	0.0
116	6527	1.0
62	9939	0.0
1548	26352	0.0
5838	4668	0.0
108	4806	0.0
1144	8711	0.0
2100	7672	1.0
887	15647	0.0
743	7537	0.0
1536	731	0.0
4267	22467	0.0
411	7805	0.0
35	6303	0.0
1263	6570	0.0
827	4570	0.0
1063	2037	0.0
5032	13667	0.0
3924	15495	0.0
2268	13867	0.0
6145	6662	0.0
1413	922	0.0
5723	14498	0.0
414	7149	0.0
307	1852	1.0
24	339	0.0
388	20846	0.0
2187	13963	0.0
945	6141	0.0
2053	8306	0.0
3947	4340	0.0
984	2490	0.0
141	2937	0.0
1021	23834	0.0
1008	7128	1.0
1679	26841	0.0
5676	7093	0.0
6530	6333	0.0
148	13399	0.0
503	7519	0.0
598	1677	0.0
2630	12497	0.0
804	5597	0.0
1827	2663	0.0
2871	4736	0.0
102	2927	0.0
1140	10780	0.0
2657	8814	0.0
784	4698	0.0
3083	14154	1.0
437	6191	0.0
3421	5329	0.0
250	1268	0.0
4825	6671	1.0
655	6397	1.0
4356	5318	0.0
69	1570	0.0
1799	13454	1.0
2544	7435	0.0
713	3229	0.0
1840	2768	0.0
14	5939	0.0
7	1021	0.0
2952	430	0.0
438	19224	0.0
2821	15073	0.0
2087	3462	0.0
6088	8121	0.0
3032	5321	0.0
314	6541	0.0
5290	3661	0.0
732	3573	0.0
2425	24714	0.0
5725	12568	0.0
600	3469	0.0
1004	10425	0.0
2279	4350	0.0
388	10897	0.0
1619	2360	0.0
4689	9553	0.0
3082	11688	0.0
4650	8121	1.0
325	18795	0.0
5078	15813	0.0
4946	7573	0.0
828	5495	0.0
3677	15228	0.0
6189	12941	0.0
3787	17858	0.0
278	2101	0.0
1140	13464	0.0
102	20704	0.0
1463	16677	0.0
409	611	0.0
184	13791	0.0
2503	3552	0.0
1808	3475	0.0
472	4065	0.0
2140	2817	0.0
2610	7416	1.0
633	2633	0.0
410	7287	0.0
85	1258	0.0
347	5703	0.0
1865	9227	0.0
2278	5893	0.0
5194	17306	0.0
559	15586	0.0
808	3135	0.0
554	12049	0.0
1731	7383	0.0
3279	3519	0.0
3244	2111	0.0
2153	7298	0.0
61	11500	0.0
4405	1453	0.0
228	537	1.0
295	3761	0.0
5468	12193	0.0
593	9836	0.0
18	6551	0.0
2	6826	0.0
129	10904	0.0
2474	10296	0.0
5948	16113	0.0
1846	951	0.0
184	11488	0.0
7	152	0.0
1417	11980	0.0
5	12656	0.0
1859	11620	0.0
1417	5372	0.0
1128	3242	1.0
1606	2598	0.0
910	13905	0.0
1257	10864	1.0
137	5609	0.0
102	15721	0.0
3280	12512	0.0
95	3800	0.0
7	8091	0.0
2041	13640	0.0
101	2508	0.0
3343	8587	0.0
1133	7545	0.0
1263	1088	0.0
35	1848	0.0
4402	3395	0.0
4680	2781	0.0
100	118	0.0
63	2166	0.0
3646	16077	0.0
3005	3234	1.0
2129	18219	0.0
1157	10422	0.0
4555	2112	0.0
4414	7455	0.0
56	2614	0.0
758	17596	0.0
3216	8221	0.0
37	9676	1.0
286	7053	0.0
713	8550	0.0
4514	648	0.0
808	18746	0.0
984	2337	0.0
705	10928	0.0
2839	2080	0.0
2288	6151	0.0
649	4079	0.0
409	11176	0.0
1742	433	1.0
913	10731	0.0
2294	11965	0.0
798	5564	0.0
3480	24632	0.0
2214	19530	0.0
438	18177	0.0
4009	7589	0.0
4588	18784	0.0
246	2923	0.5
1535	10873	0.0
5179	14699	0.0
2121	1647	0.0
1154	13627	0.0
6861	11721	0.0
1691	6004	0.0
5667	5256	1.0
452	1650	0.0
1962	533	0.0
4635	5952	0.0
153	15950	0.0
827	993	0.0
1283	1281	0.0
1310	5607	0.0
1258	10642	0.0
1262	11215	0.0
795	12361	0.0
5474	9758	0.0
165	11714	0.0
45	17875	0.0
237	16712	0.0
3047	738	0.0
688	8015	0.0
3385	5540	0.0
5128	984	0.0
1993	9031	0.0
37	6834	1.0
574	1070	0.0
852	1025	0.0
5538	16987	0.0
3627	22208	1.0
2572	8495	0.0
554	4199	0.0
1041	9882	0.0
1551	7757	0.0
433	5537	0.0
1702	3364	0.0
273	4337	0.0
1840	3478	0.0
264	9576	0.0
1768	7487	0.0
1585	17476	0.0
3944	2821	0.0
3808	3457	0.0
1707	7032	0.0
4552	8523	0.0
50	583	0.0
18	16781	0.0
1103	1397	0.0
2304	4164	0.0
1263	2623	0.0
440	306	0.0
160	14975	0.0
2216	3118	0.0
2700	1724	0.0
443	10245	0.0
34	25930	0.0
16	11923	0.0
4175	16709	0.0
47	5477	1.0
1197	2311	1.0
711	2297	0.0
3621	2503	0.0
2153	2840	0.0
2245	1324	0.0
2990	3069	0.0
87	13180	0.0
106	5079	0.0
1203	17875	0.0
160	14496	1.0
1321	75	0.0
22	4168	0.0
7019	2221	0.0
2325	5909	0.0
506	9164	0.0
929	3468	0.0
397	2142	0.0
1861	5877	0.0
4135	10755	0.0
250	2239	0.0
956	626	0.0
1738	14418	0.0
3924	1344	0.0
1106	8286	0.0
915	26973	0.0
2297	11798	0.0
574	4465	0.0
160	10703	0.0
385	14332	0.0
968	6125	0.0
761	14049	0.0
4238	1830	0.0
1280	13998	0.0
6602	10127	1.0
1131	8705	0.0
945	7865	0.0
883	788	0.5
129	2765	0.0
6593	3903	1.0
1643	16761	0.0
1196	20714	0.0
2070	3154	0.0
1810	6738	0.0
2121	3294	0.0
4947	1366	0.0
2217	3631	0.0
1824	8594	0.0
2092	1521	0.0
865	21320	0.0
49	12572	0.0
102	9061	0.0
296	11488	0.0
1810	4438	0.0
1301	12616	0.0
3684	10340	0.0
625	3062	0.0
1856	24432	0.0
4440	24130	0.0
356	2007	0.0
1302	20036	0.0
250	2757	0.0
879	11541	0.0
566	14733	0.0
5261	1762	0.0
4559	1023	0.0
1037	6315	0.0
6679	15418	0.0
4565	7794	0.0
1241	18672	0.0
2373	2022	0.0
949	11914	0.0
175	1605	0.0
673	4713	0.0
3576	1683	0.0
4239	5902	0.0
825	17365	0.0
465	5364	0.0
1702	410	0.0
790	3057	0.0
3290	7225	0.0
1131	8702	0.0
1458	5972	0.0
5566	2527	0.0
6305	7339	0.0
5942	4538	0.0
4206	1528	1.0
283	3718	0.0
4608	6434	0.0
450	6567	0.0
55	12213	0.0
4359	9081	0.0
578	7932	0.0
4655	10753	1.0
473	5947	0.0
1651	5246	0.0
5573	7086	0.0
5696	21620	0.0
875	9710	0.0
129	19497	0.0
6134	487	0.0
827	590	0.0
2702	1353	1.0
4362	7200	0.0
749	6512	1.0
5838	5771	0.0
2048	15103	0.0
2136	6641	1.0
790	2962	0.0
61	18099	0.0
2227	2157	0.0
5055	4055	0.0
3177	2839	0.0
1503	5355	0.0
7470	3524	0.0
589	10547	0.0
1983	2981	0.0
50	4395	0.0
4976	2342	0.0
2595	11169	0.0
2251	4237	0.0
645	3489	0.0
3343	618	1.0
6752	1086	1.0
2044	3251	0.0
6454	6132	1.0
5174	447	0.0
65	1976	0.0
4220	25575	0.0
1590	112	0.0
655	15543	0.0
335	10940	0.0
2464	16483	1.0
393	1499	1.0
770	2264	0.0
2317	185	1.0
2492	10895	0.0
631	3646	0.0
49	10560	0.0
191	10781	0.0
1314	14700	0.0
234	9373	0.0
120	21955	0.0
738	526	0.0
2238	20545	0.0
1539	3522	1.0
2352	7824	0.0
3037	4674	0.0
2561	5204	0.0
837	3859	0.0
1534	4280	0.0
3734	7916	0.0
257	2150	0.0
1701	4273	0.0
157	2379	0.0
2756	1958	0.0
246	4852	1.0
910	9948	0.0
1604	2407	0.0
1890	6805	0.0
278	229	0.0
5409	15668	0.0
2500	5848	0.0
3037	8602	0.0
1555	13394	0.0
4413	2913	0.0
1098	2055	0.0
2909	19657	0.0
1502	7805	0.0
3022	18484	0.0
1343	6805	0.0
3224	2091	1.0
2060	18277	0.0
502	1248	0.0
1032	16006	0.0
742	22422	0.0
267	9075	0.0
340	3448	1.0
1487	1518	0.0
643	245	0.0
127	11440	0.0
291	15545	0.0
768	12353	0.0
789	472	0.0
1007	23263	0.0
6613	1077	0.0
1604	16478	0.0
283	11208	1.0
331	6151	0.0
3396	20248	1.0
759	1425	0.0
4579	18193	1.0
960	9635	0.0
450	16557	0.0
701	7110	0.0
368	1494	0.0
504	2671	0.0
4468	5798	0.0
35	2341	0.0
639	15648	0.0
16	1980	0.0
2308	13544	0.0
4988	1581	0.0
6378	23678	0.0
1145	3900	0.0
6819	6266	0.0
887	4337	0.0
323	942	0.0
2110	5535	0.0
544	5756	0.0
252	16143	0.0
4641	6329	0.0
768	15245	0.0
73	4965	0.0
3937	17723	0.0
2181	6987	1.0
2614	123	0.0
1133	3868	0.0
6196	15295	0.0
524	1494	0.0
2720	2810	0.0
4041	6321	1.0
2581	2257	0.0
10	2725	0.0
3723	4558	0.0
4568	5723	1.0
1899	5686	0.0
1477	5045	0.0
291	12981	0.0
4482	26876	0.0
44	10804	0.0
1879	325	0.0
79	13448	0.0
1514	13237	0.0
4320	26835	0.0
1036	16586	0.0
3293	5745	0.0
4747	6259	0.0
463	7204	0.0
4861	14886	0.0
47	9588	0.0
183	11842	0.0
86	1167	0.0
926	9843	1.0
393	3657	0.0
3109	3352	0.0
426	12684	0.0
1685	8244	0.0
3712	4042	0.0
1435	691	0.0
2439	5152	0.0
4444	2677	0.0
639	39	0.0
992	7151	0.0
789	1867	0.0
501	2440	0.0
1064	9587	0.0
794	2476	0.0
3449	15901	0.0
782	4506	0.0
299	4329	0.0
488	17434	0.0
3025	10210	0.0
6334	11066	0.0
1739	2574	0.0
2098	25552	0.0
629	19075	0.0
3429	5746	0.0
5925	5820	0.0
159	12361	0.0
2175	7548	0.0
336	3058	0.0
288	12314	1.0
305	330	0.0
1721	422	1.0
1797	15419	0.0
519	15037	0.0
392	2618	1.0
168	16738	0.0
2539	1473	0.0
4322	4452	0.0
1319	9024	0.0
3147	1963	0.0
1196	639	0.0
4475	4341	0.0
644	1734	0.0
743	19171	0.0
5339	365	0.0
166	475	0.0
406	125	0.0
1711	5060	0.0
286	883	0.0
704	8510	0.0
1303	3530	0.0
304	670	1.0
1962	1664	0.0
86	5233	0.0
1922	11376	0.0
47	5802	0.0
7309	1775	0.0
2691	7294	0.0
1909	9654	0.0
2995	15659	0.0
2154	3869	0.0
160	12533	0.0
2580	8451	0.0
2506	6969	0.0
450	4169	0.0
250	1537	1.0
5050	2680	0.0
2437	13627	0.0
513	5014	0.0
2341	24694	0.0
1001	12050	0.0
1515	14254	0.0
5153	22913	1.0
4167	14886	0.0
296	9870	0.0
1309	13091	0.0
913	6780	0.0
3623	700	0.0
2756	4340	0.0
126	18570	0.0
74	9132	0.0
5640	36	0.0
3645	4919	0.0
438	20844	0.0
3562	8075	0.0
1922	19586	0.0
5349	3971	0.0
1164	4444	0.0
1245	9774	0.0
3491	8216	0.0
2563	13924	1.0
2467	11424	0.0
1542	2488	1.0
7034	13600	1.0
1891	550	0.0
2044	2806	0.0
293	882	0.0
1921	2024	0.0
388	17594	0.0
6971	2213	0.0
505	6237	0.0
3677	17604	0.0
1610	9969	0.0
350	1110	0.0
3695	382	0.0
1037	380	0.0
4504	447	0.0
833	1083	0.0
589	4928	0.0
1441	12701	0.0
4529	2258	0.0
2282	11485	0.0
81	15882	0.0
3640	3968	0.0
1306	12334	0.0
2247	8488	0.0
6242	15398	0.0
136	16851	0.0
81	22024	0.0
3758	12879	0.0
241	767	0.0
310	3055	0.0
502	363	0.0
2490	5129	0.0
4497	9464	0.0
808	4726	1.0
725	5506	0.0
2517	8307	0.0
3064	4444	0.0
241	3701	0.0
190	3209	0.0
2139	13157	0.0
1109	5987	0.0
6352	4945	0.0
4348	8779	0.0
7	6223	0.0
1306	4071	0.0
3061	3316	0.0
3379	638	0.0
4085	4572	1.0
2458	1006	0.0
1037	12676	0.0
484	10754	0.0
347	10942	0.0
4307	22653	0.0
129	4928	0.0
744	742	0.0
855	4374	0.0
39	16919	0.0
3670	14292	0.0
703	808	1.0
175	1898	0.0
1360	11115	1.0
188	7261	1.0
137	5637	0.0
2219	1089	0.0
2075	1409	0.0
1941	7895	0.0
1654	1783	0.0
108	8521	0.0
2350	16235	0.0
2043	5711	0.0
564	2116	0.0
325	20676	0.0
968	6935	0.0
5531	5776	1.0
5949	2720	0.0
50	998	0.0
756	882	1.0
3344	14339	0.0
1166	7052	0.0
208	1412	0.0
321	1504	0.0
893	2446	0.0
795	13476	0.0
5463	24624	0.0
1741	2787	0.0
1134	1473	0.0
6709	6933	1.0
2058	1744	1.0
226	5778	1.0
2657	8472	0.0
1239	4017	0.0
2358	1594	0.0
2385	592	0.0
4810	14375	0.0
751	7523	0.0
830	2502	0.0
190	5512	0.0
2952	9443	0.0
994	259	1.0
841	6225	0.0
4737	6135	0.0
3569	4351	0.0
754	9938	0.0
466	1583	1.0
224	13994	0.0
6895	3881	0.0
1555	899	1.0
425	6259	0.0
3181	3485	0.0
4585	363	1.0
6084	1369	0.0
5122	4003	0.0
1954	3213	0.0
2210	2185	0.0
2803	10669	0.0
3269	6715	0.0
3039	20283	0.0
969	9638	0.0
3253	2162	0.0
5915	6683	0.0
724	12663	0.0
4378	3083	0.0
1082	4490	0.0
3030	5108	1.0
799	4853	0.0
2131	9919	0.0
3581	23033	0.0
738	10449	0.0
6862	5761	0.0
638	2991	0.0
4893	2066	0.0
2483	2107	0.0
6396	27029	0.0
1036	1517	0.0
7423	2395	1.0
35	1843	0.0
1445	3712	1.0
4620	14370	0.0
1765	325	0.0
2535	7217	0.0
3238	303	0.0
1156	2625	0.0
507	11033	0.0
37	12207	1.0
1495	2159	0.0
1531	5055	0.0
573	15579	0.0
953	15480	0.0
1909	11758	0.0
165	1690	0.0
2626	675	0.0
3564	2480	1.0
390	6507	0.0
571	1585	0.0
833	5958	0.0
4414	40	1.0
8	4137	0.0
136	8267	0.0
288	19203	0.0
1283	9977	0.0
2350	7169	0.0
2169	15299	0.0
573	1201	0.0
2567	14360	1.0
5538	17873	0.0
4262	7390	0.0
3388	8528	0.0
273	70	0.0
3362	857	0.0
2078	10387	0.0
2268	7211	0.0
4837	11100	1.0
1155	7362	0.0
406	1733	0.0
4759	5622	0.0
1835	5862	0.0
682	1657	0.0
1953	3914	0.0
438	13490	0.0
1944	5721	0.0
2279	4802	0.0
2177	9018	0.0
62	7840	0.0
1816	2660	0.0
257	2216	1.0
5926	5658	0.0
2994	18304	0.0
2092	1924	0.0
250	5747	0.0
3287	5230	1.0
238	19410	0.0
3353	1417	0.0
1558	5512	0.0
673	2226	0.0
693	8627	0.0
5344	2260	0.0
1037	1365	0.0
2812	2273	0.0
2392	12432	0.0
309	2888	0.0
151	1719	0.0
698	5833	0.0
2448	10585	0.0
598	4038	0.0
4151	9300	0.0
2074	15684	0.0
1890	22551	0.0
1390	145	0.0
3479	21850	0.0
2682	3157	0.0
2100	3196	0.0
6	98	0.0
438	429	0.0
1028	10245	0.0
4307	20088	0.0
2096	5045	0.0
4856	14476	1.0
189	1570	0.0
5874	8115	0.0
439	6157	0.0
4364	6011	1.0
2602	9365	0.0
181	13046	1.0
329	1795	0.0
3564	5382	1.0
624	1537	1.0
242	9336	0.0
904	741	0.0
1082	761	0.0
3865	10542	0.0
1658	5255	0.0
960	9372	0.0
2429	12932	0.0
2300	4042	1.0
879	16563	0.0
2153	39	0.0
4299	2228	0.0
3641	8910	0.0
3042	19469	0.0
2396	53	0.0
85	10690	0.0
2930	15488	0.0
333	361	0.0
2296	10511	0.0
2648	7806	1.0
2032	6775	0.0
3082	110	0.0
1601	1970	1.0
779	1418	0.0
1215	7376	1.0
1561	11676	0.0
375	1601	0.0
388	26163	0.0
89	9680	0.0
4935	11144	0.0
1659	4867	0.0
1875	6936	0.0
2879	9938	0.0
3849	647	0.0
102	17846	0.0
281	2183	0.0
4660	1508	0.0
2278	16231	0.0
171	20602	0.0
1251	6330	1.0
175	6653	0.0
1340	2276	0.0
153	11245	0.0
819	736	0.0
286	1898	0.0
148	8148	0.0
189	6655	0.0
2820	8229	0.0
3238	14152	0.0
2222	2980	0.0
974	4382	0.0
142	259	0.0
35	5477	0.0
1038	7150	0.0
579	474	0.0
3911	22237	0.0
175	1167	0.0
2502	9477	0.0
1845	7486	0.0
1802	2369	0.0
3089	18983	1.0
189	1055	0.0
33	10050	0.0
81	7485	0.0
409	1111	1.0
5471	6002	0.0
4114	17937	0.0
148	6655	0.0
5323	4679	0.0
1443	4612	0.0
4436	3670	0.0
1808	786	0.0
2884	5847	0.0
277	1716	0.0
1696	13153	0.0
3501	5476	0.0
2230	14579	0.0
1007	16745	0.0
129	6762	0.0
6409	2680	0.0
989	19043	0.0
945	20094	0.0
1839	388	1.0
2286	32	0.0
693	1643	0.0
136	7001	0.0
554	8070	0.0
1490	13315	0.0
249	11288	0.0
2166	9568	0.0
5	3719	0.0
1104	18604	0.0
79	5754	0.0
2679	1470	0.0
148	1938	1.0
102	13321	0.0
795	2573	0.0
5090	9527	0.0
719	10094	0.0
1097	6350	0.0
3912	5288	0.0
879	11538	0.0
765	5153	0.0
3741	9035	0.0
2749	7886	1.0
250	3482	0.0
2098	1912	0.0
448	492	0.0
1178	1005	0.0
516	3996	0.0
2213	1080	0.0
364	5606	0.0
6426	3446	0.0
126	10987	0.0
1050	332	0.0
6178	19112	0.0
3236	489	0.0
2324	2249	1.0
4163	8912	0.0
292	5212	0.0
129	5982	0.0
353	13733	0.0
1607	3857	0.0
4726	22747	1.0
303	9160	0.0
488	4939	0.0
6262	9403	0.0
6262	19858	0.0
1046	19784	0.0
2456	1177	0.0
5651	9733	0.0
631	10232	0.0
6673	9639	1.0
507	4810	0.0
3008	4451	0.0
1568	13584	0.0
2572	20247	0.0
6687	17952	0.0
1090	251	0.0
459	12169	0.0
128	6937	0.0
99	6749	0.0
273	14723	0.0
3272	2096	0.0
6593	11183	0.0
2192	6613	0.0
3661	2852	0.0
3987	961	0.0
6980	2434	0.0
2464	3013	0.0
4330	4221	1.0
3149	6630	0.0
1150	1420	0.0
450	9926	0.0
2503	3101	0.0
35	2230	0.0
4973	1005	1.0
108	4923	0.0
1410	24436	0.0
391	3678	0.0
988	1406	0.0
675	6661	0.0
6388	8422	0.0
5014	950	1.0
2119	22323	0.0
57	10560	0.0
190	2829	1.0
2568	618	1.0
1751	3456	0.0
1244	2793	0.0
1072	5418	0.0
726	11283	0.0
37	25453	0.0
5059	5163	0.0
93	9942	0.0
1022	679	0.0
2049	917	0.0
6577	3285	0.0
1257	9791	0.0
787	2394	0.0
294	2506	1.0
1013	8571	0.0
3283	4457	0.0
3564	1979	0.0
2530	17216	0.0
1432	1848	0.0
1999	13247	0.0
919	8296	0.0
5590	4984	0.0
642	3385	0.0
2439	356	0.0
2608	2709	0.0
5920	12470	0.0
457	20769	0.0
808	23726	0.0
317	1230	0.0
286	4947	0.0
624	6060	0.0
4393	14075	0.0
2395	3337	0.0
264	8102	0.0
2486	7079	0.0
589	1799	0.0
566	9121	0.0
2693	2362	1.0
130	1349	0.0
819	6653	0.0
3277	1945	0.0
5662	4022	0.0
182	5335	1.0
3030	10601	0.0
1312	8870	0.0
4001	3788	0.0
3637	6547	0.0
1029	11203	0.0
1917	3712	0.0
295	198	0.0
261	1359	0.0
6875	16895	0.0
1900	6328	0.0
5208	4849	0.0
971	5726	0.0
1013	5365	0.0
108	1842	0.0
1392	7207	0.0
839	723	0.0
1907	2308	1.0
1613	6459	0.0
1948	4003	0.0
667	2176	1.0
1651	1985	0.0
457	17165	0.0
1568	1338	0.0
460	12260	0.0
710	2835	0.0
4650	174	1.0
1133	3323	0.0
850	1838	0.0
666	10585	0.0
2042	12301	0.0
69	5754	0.0
5923	8922	1.0
855	4498	0.0
3238	1877	0.0
4102	3695	0.0
2981	13031	0.0
5715	2803	0.0
1079	611	0.0
1845	15010	0.0
5090	305	1.0
1832	255	0.0
691	1226	0.0
146	19851	0.0
366	924	0.0
900	2887	0.0
4625	8955	1.0
3317	5032	0.0
880	8571	0.0
2213	5152	0.0
389	13382	0.0
4545	2803	1.0
95	12298	0.0
293	5887	0.0
507	275	0.0
5860	3677	0.0
726	15467	0.0
3326	14855	0.0
2029	21509	0.0
254	20909	0.0
985	13766	1.0
2281	3962	0.0
1104	2484	0.0
2043	611	0.0
4783	3080	0.0
4036	10772	0.0
1827	26980	0.0
1350	2118	0.0
587	7686	0.0
129	2709	0.0
2859	4668	0.0
833	5555	0.0
4885	11011	0.0
3489	9445	0.0
208	5703	0.0
1021	3016	1.0
286	11274	0.0
3969	1249	1.0
3826	16437	0.0
3963	4726	0.0
3505	20081	0.0
163	2886	0.0
433	3957	1.0
503	1365	0.0
4007	4174	0.0
4156	6357	0.0
907	3166	1.0
6783	17066	0.0
1722	7656	0.0
388	14922	0.0
5034	487	0.0
620	1373	0.0
233	7661	0.0
320	2869	0.0
5449	1691	0.0
79	3959	0.0
1744	27113	0.0
412	10757	1.0
2674	7888	0.0
1365	5089	0.0
293	654	0.0
170	6438	0.0
693	383	0.0
2546	8611	0.0
2295	4596	0.0
496	834	0.0
1106	5602	0.0
4957	1796	1.0
2994	13695	1.0
958	5030	0.0
37	23309	0.0
58	3832	0.0
6031	1409	1.0
563	7307	0.0
2474	1639	0.0
4757	9793	0.0
250	446	0.0
5411	2288	0.0
426	6529	0.0
865	12599	0.0
35	4377	0.0
557	4451	1.0
2595	3030	0.0
28	7790	0.0
3774	6387	1.0
2932	12747	0.0
631	16603	0.0
291	1562	0.0
3908	1744	0.0
1160	13906	0.0
293	3057	0.0
924	11977	0.0
737	4071	0.0
610	4168	0.0
3484	1538	0.0
434	3730	0.0
792	4003	0.0
1008	7313	0.0
1267	2142	0.0
6260	5373	1.0
5531	5954	0.0
725	8701	0.0
2574	1455	1.0
2053	15339	0.0
2856	5207	0.0
49	10949	0.0
724	1588	0.5
1334	13357	1.0
633	6791	0.0
6107	814	0.0
191	5418	0.0
289	2302	0.0
478	6189	0.0
587	881	0.0
503	2771	0.0
